order_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,order_date,region
1489,455,3,Desk Chair,Furniture,4,199.99,799.96,2024-05-21,North
1490,261,2,Mouse,Electronics,4,25.99,103.96,2024-12-12,South
1491,411,5,Notebook,Office,1,4.99,4.99,2024-08-16,East
1492,23,3,Desk Chair,Furniture,3,199.99,599.97,2024-12-01,East
1493,128,8,Desk Lamp,Furniture,5,45.99,229.95,2024-02-11,North
1494,81,3,Desk Chair,Furniture,3,199.99,599.97,2024-06-23,North
1495,234,2,Mouse,Electronics,5,25.99,129.95,2024-07-26,East
1496,412,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-07-29,North
1497,434,1,Laptop,Electronics,4,999.99,3999.96,2024-04-07,East
1498,435,5,Notebook,Office,1,4.99,4.99,2024-05-31,East
1499,51,8,Desk Lamp,Furniture,2,45.99,91.98,2024-04-22,West
1500,177,6,Monitor,Electronics,3,299.99,899.97,2024-07-07,South
1501,431,7,Keyboard,Electronics,1,79.99,79.99,2024-07-18,North
1502,475,8,Desk Lamp,Furniture,3,45.99,137.97,2024-02-04,West
1503,19,10,Backpack,Accessories,3,59.99,179.97,2024-09-29,West
1504,334,1,Laptop,Electronics,4,999.99,3999.96,2024-05-21,East
1505,410,6,Monitor,Electronics,2,299.99,599.98,2024-03-21,South
1506,197,9,Water Bottle,Sports,1,19.99,19.99,2024-04-15,East
1507,155,10,Backpack,Accessories,1,59.99,59.99,2024-02-04,South
1508,71,2,Mouse,Electronics,4,25.99,103.96,2024-12-12,South
1509,211,1,Laptop,Electronics,4,999.99,3999.96,2024-11-06,East
1510,112,7,Keyboard,Electronics,4,79.99,319.96,2024-12-19,North
1511,212,10,Backpack,Accessories,4,59.99,239.96,2024-09-05,South
1512,102,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-10-08,North
1513,325,9,Water Bottle,Sports,3,19.99,59.97,2024-10-20,North
1514,312,10,Backpack,Accessories,3,59.99,179.97,2024-01-02,South
1515,457,6,Monitor,Electronics,4,299.99,1199.96,2024-08-15,North
1516,135,3,Desk Chair,Furniture,4,199.99,799.96,2024-04-04,West
1517,313,6,Monitor,Electronics,5,299.99,1499.95,2024-05-14,North
1518,13,3,Desk Chair,Furniture,2,199.99,399.98,2024-06-18,South
1519,38,3,Desk Chair,Furniture,5,199.99,999.95,2024-12-05,South
1520,425,7,Keyboard,Electronics,1,79.99,79.99,2024-11-01,North
1521,249,5,Notebook,Office,4,4.99,19.96,2024-09-12,South
1522,16,9,Water Bottle,Sports,1,19.99,19.99,2024-04-05,West
1523,410,1,Laptop,Electronics,4,999.99,3999.96,2024-02-19,North
1524,323,3,Desk Chair,Furniture,5,199.99,999.95,2024-01-25,East
1525,203,2,Mouse,Electronics,5,25.99,129.95,2024-08-21,North
1526,50,10,Backpack,Accessories,1,59.99,59.99,2024-04-16,West
1527,278,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-01-11,South
1528,7,8,Desk Lamp,Furniture,2,45.99,91.98,2024-03-28,East
1529,68,7,Keyboard,Electronics,5,79.99,399.95,2024-09-17,West
1530,87,6,Monitor,Electronics,3,299.99,899.97,2024-08-13,North
1531,126,6,Monitor,Electronics,1,299.99,299.99,2024-07-04,South
1532,435,2,Mouse,Electronics,3,25.99,77.97,2024-03-28,North
1533,477,1,Laptop,Electronics,2,999.99,1999.98,2024-06-24,South
1534,359,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-01-15,North
1535,123,8,Desk Lamp,Furniture,4,45.99,183.96,2024-12-21,South
1536,138,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-07-12,South
1537,239,7,Keyboard,Electronics,5,79.99,399.95,2024-03-11,South
1538,268,3,Desk Chair,Furniture,5,199.99,999.95,2024-12-19,South
1539,293,9,Water Bottle,Sports,1,19.99,19.99,2024-12-24,North
1540,353,8,Desk Lamp,Furniture,3,45.99,137.97,2024-08-23,South
1541,375,7,Keyboard,Electronics,3,79.99,239.97,2024-06-29,West
1542,408,7,Keyboard,Electronics,1,79.99,79.99,2024-07-03,West
1543,398,2,Mouse,Electronics,5,25.99,129.95,2024-03-06,East
1544,159,1,Laptop,Electronics,2,999.99,1999.98,2024-10-07,West
1545,18,10,Backpack,Accessories,2,59.99,119.98,2024-07-01,East
1546,22,3,Desk Chair,Furniture,5,199.99,999.95,2024-07-09,North
1547,365,7,Keyboard,Electronics,2,79.99,159.98,2024-11-15,West
1548,283,10,Backpack,Accessories,1,59.99,59.99,2024-08-20,East
1549,245,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-09-05,North
1550,168,2,Mouse,Electronics,5,25.99,129.95,2024-08-10,West
1551,117,9,Water Bottle,Sports,2,19.99,39.98,2024-11-04,South
1552,249,9,Water Bottle,Sports,4,19.99,79.96,2024-06-01,East
1553,412,1,Laptop,Electronics,2,999.99,1999.98,2024-08-24,East
1554,61,3,Desk Chair,Furniture,2,199.99,399.98,2024-08-02,West
1555,219,2,Mouse,Electronics,4,25.99,103.96,2024-01-19,North
1556,279,1,Laptop,Electronics,2,999.99,1999.98,2024-09-21,South
1557,123,7,Keyboard,Electronics,3,79.99,239.97,2024-08-28,West
1558,395,7,Keyboard,Electronics,3,79.99,239.97,2024-05-15,West
1559,263,2,Mouse,Electronics,1,25.99,25.99,2024-12-01,North
1560,352,7,Keyboard,Electronics,4,79.99,319.96,2024-12-09,West
1561,82,3,Desk Chair,Furniture,2,199.99,399.98,2024-07-31,North
1562,292,9,Water Bottle,Sports,5,19.99,99.95,2024-03-17,South
1563,481,6,Monitor,Electronics,2,299.99,599.98,2024-06-12,North
1564,363,6,Monitor,Electronics,5,299.99,1499.95,2024-12-04,North
1565,208,10,Backpack,Accessories,3,59.99,179.97,2024-11-09,West
1566,106,9,Water Bottle,Sports,5,19.99,99.95,2024-11-02,West
1567,400,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-02-25,North
1568,450,10,Backpack,Accessories,3,59.99,179.97,2024-01-24,West
1569,97,8,Desk Lamp,Furniture,1,45.99,45.99,2024-11-24,North
1570,427,6,Monitor,Electronics,3,299.99,899.97,2024-11-26,East
1571,374,5,Notebook,Office,1,4.99,4.99,2024-04-04,North
1572,172,1,Laptop,Electronics,5,999.99,4999.95,2024-05-04,West
1573,428,9,Water Bottle,Sports,5,19.99,99.95,2024-05-14,North
1574,133,2,Mouse,Electronics,5,25.99,129.95,2024-12-16,North
1575,353,8,Desk Lamp,Furniture,1,45.99,45.99,2024-07-22,North
1576,302,9,Water Bottle,Sports,4,19.99,79.96,2024-06-08,North
1577,166,10,Backpack,Accessories,3,59.99,179.97,2024-03-11,East
1578,175,9,Water Bottle,Sports,5,19.99,99.95,2024-09-30,East
1579,381,1,Laptop,Electronics,5,999.99,4999.95,2024-06-11,West
1580,181,7,Keyboard,Electronics,3,79.99,239.97,2024-05-04,East
1581,398,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-10-31,West
1582,261,2,Mouse,Electronics,3,25.99,77.97,2024-09-10,West
1583,58,6,Monitor,Electronics,5,299.99,1499.95,2024-01-08,South
1584,275,8,Desk Lamp,Furniture,4,45.99,183.96,2024-01-04,East
1585,407,10,Backpack,Accessories,5,59.99,299.95,2024-05-02,South
1586,412,2,Mouse,Electronics,1,25.99,25.99,2024-06-27,West
1587,410,2,Mouse,Electronics,3,25.99,77.97,2024-08-21,East
1588,460,9,Water Bottle,Sports,2,19.99,39.98,2024-01-10,South
1589,410,9,Water Bottle,Sports,5,19.99,99.95,2024-10-19,West
1590,328,8,Desk Lamp,Furniture,2,45.99,91.98,2024-05-06,South
1591,90,2,Mouse,Electronics,5,25.99,129.95,2024-07-03,West
1592,262,1,Laptop,Electronics,4,999.99,3999.96,2024-06-26,West
1593,65,10,Backpack,Accessories,1,59.99,59.99,2024-08-18,South
1594,446,9,Water Bottle,Sports,1,19.99,19.99,2024-02-22,North
1595,437,8,Desk Lamp,Furniture,1,45.99,45.99,2024-04-16,South
1596,43,2,Mouse,Electronics,4,25.99,103.96,2024-04-29,East
1597,171,2,Mouse,Electronics,2,25.99,51.98,2024-09-22,South
1598,187,10,Backpack,Accessories,3,59.99,179.97,2024-10-05,East
1599,279,10,Backpack,Accessories,1,59.99,59.99,2024-04-22,North
1600,447,3,Desk Chair,Furniture,4,199.99,799.96,2024-03-27,West
1601,357,3,Desk Chair,Furniture,1,199.99,199.99,2024-05-22,North
1602,128,9,Water Bottle,Sports,4,19.99,79.96,2024-03-10,East
1603,427,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-02-20,East
1604,322,1,Laptop,Electronics,4,999.99,3999.96,2024-07-07,East
1605,430,5,Notebook,Office,3,4.99,14.97,2024-01-12,North
1606,473,7,Keyboard,Electronics,5,79.99,399.95,2024-08-18,East
1607,415,1,Laptop,Electronics,2,999.99,1999.98,2024-04-03,East
1608,113,10,Backpack,Accessories,1,59.99,59.99,2024-06-28,North
1609,418,1,Laptop,Electronics,1,999.99,999.99,2024-09-08,South
1610,333,6,Monitor,Electronics,2,299.99,599.98,2024-05-18,East
1611,391,7,Keyboard,Electronics,3,79.99,239.97,2024-10-06,East
1612,217,9,Water Bottle,Sports,4,19.99,79.96,2024-12-10,West
1613,83,6,Monitor,Electronics,5,299.99,1499.95,2024-06-30,West
1614,469,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-03-18,East
1615,234,5,Notebook,Office,3,4.99,14.97,2024-06-23,North
1616,416,9,Water Bottle,Sports,1,19.99,19.99,2024-05-18,North
1617,232,5,Notebook,Office,3,4.99,14.97,2024-04-01,East
1618,398,6,Monitor,Electronics,1,299.99,299.99,2024-12-08,West
1619,296,3,Desk Chair,Furniture,5,199.99,999.95,2024-10-26,West
1620,327,6,Monitor,Electronics,2,299.99,599.98,2024-11-25,North
1621,154,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-03-11,East
1622,326,10,Backpack,Accessories,3,59.99,179.97,2024-06-18,South
1623,358,1,Laptop,Electronics,1,999.99,999.99,2024-11-19,South
1624,73,3,Desk Chair,Furniture,1,199.99,199.99,2024-01-28,South
1625,25,10,Backpack,Accessories,3,59.99,179.97,2024-07-03,West
1626,385,7,Keyboard,Electronics,3,79.99,239.97,2024-02-09,North
1627,482,5,Notebook,Office,3,4.99,14.97,2024-10-12,West
1628,235,10,Backpack,Accessories,3,59.99,179.97,2024-07-22,South
1629,6,2,Mouse,Electronics,1,25.99,25.99,2024-12-19,West
1630,180,1,Laptop,Electronics,3,999.99,2999.97,2024-02-12,North
1631,303,5,Notebook,Office,1,4.99,4.99,2024-03-02,West
1632,394,3,Desk Chair,Furniture,4,199.99,799.96,2024-10-19,North
1633,308,2,Mouse,Electronics,5,25.99,129.95,2024-01-01,North
1634,435,10,Backpack,Accessories,1,59.99,59.99,2024-12-10,West
1635,321,6,Monitor,Electronics,1,299.99,299.99,2024-02-18,East
1636,127,1,Laptop,Electronics,2,999.99,1999.98,2024-06-15,South
1637,121,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-04-20,North
1638,162,7,Keyboard,Electronics,5,79.99,399.95,2024-02-21,East
1639,72,7,Keyboard,Electronics,4,79.99,319.96,2024-01-12,North
1640,491,10,Backpack,Accessories,4,59.99,239.96,2024-05-26,West
1641,67,7,Keyboard,Electronics,4,79.99,319.96,2024-08-22,West
1642,226,2,Mouse,Electronics,5,25.99,129.95,2024-11-13,West
1643,200,8,Desk Lamp,Furniture,2,45.99,91.98,2024-07-03,North
1644,182,6,Monitor,Electronics,3,299.99,899.97,2024-12-26,South
1645,87,2,Mouse,Electronics,2,25.99,51.98,2024-07-15,North
1646,21,9,Water Bottle,Sports,4,19.99,79.96,2024-04-30,South
1647,110,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-11-24,West
1648,129,1,Laptop,Electronics,4,999.99,3999.96,2024-01-30,West
1649,94,7,Keyboard,Electronics,1,79.99,79.99,2024-08-05,East
1650,359,7,Keyboard,Electronics,4,79.99,319.96,2024-04-24,West
1651,180,2,Mouse,Electronics,5,25.99,129.95,2024-07-23,South
1652,26,1,Laptop,Electronics,5,999.99,4999.95,2024-11-22,South
1653,438,8,Desk Lamp,Furniture,3,45.99,137.97,2024-09-29,East
1654,249,3,Desk Chair,Furniture,3,199.99,599.97,2024-01-04,North
1655,222,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-12-12,East
1656,111,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-11-14,East
1657,41,6,Monitor,Electronics,3,299.99,899.97,2024-06-19,South
1658,485,3,Desk Chair,Furniture,3,199.99,599.97,2024-02-28,East
1659,39,8,Desk Lamp,Furniture,5,45.99,229.95,2024-02-09,West
1660,422,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-04-06,East
1661,97,6,Monitor,Electronics,5,299.99,1499.95,2024-06-24,West
1662,23,8,Desk Lamp,Furniture,3,45.99,137.97,2024-06-20,South
1663,42,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-05-26,East
1664,373,1,Laptop,Electronics,5,999.99,4999.95,2024-11-08,South
1665,308,6,Monitor,Electronics,1,299.99,299.99,2024-07-19,North
1666,54,10,Backpack,Accessories,3,59.99,179.97,2024-07-12,North
1667,285,8,Desk Lamp,Furniture,5,45.99,229.95,2024-11-26,South
1668,361,3,Desk Chair,Furniture,3,199.99,599.97,2024-01-20,East
1669,476,7,Keyboard,Electronics,4,79.99,319.96,2024-11-02,East
1670,91,1,Laptop,Electronics,4,999.99,3999.96,2024-06-24,West
1671,319,8,Desk Lamp,Furniture,5,45.99,229.95,2024-06-14,North
1672,31,8,Desk Lamp,Furniture,5,45.99,229.95,2024-08-05,East
1673,198,5,Notebook,Office,1,4.99,4.99,2024-05-12,South
1674,99,2,Mouse,Electronics,3,25.99,77.97,2024-09-14,North
1675,119,1,Laptop,Electronics,1,999.99,999.99,2024-12-26,West
1676,359,3,Desk Chair,Furniture,2,199.99,399.98,2024-04-07,East
1677,370,6,Monitor,Electronics,4,299.99,1199.96,2024-05-11,East
1678,69,5,Notebook,Office,2,4.99,9.98,2024-07-01,North
1679,90,5,Notebook,Office,4,4.99,19.96,2024-05-18,West
1680,215,7,Keyboard,Electronics,2,79.99,159.98,2024-04-06,South
1681,274,5,Notebook,Office,3,4.99,14.97,2024-11-22,East
1682,76,5,Notebook,Office,1,4.99,4.99,2024-03-20,West
1683,204,1,Laptop,Electronics,1,999.99,999.99,2024-02-12,North
1684,77,1,Laptop,Electronics,2,999.99,1999.98,2024-09-13,North
1685,275,5,Notebook,Office,2,4.99,9.98,2024-04-10,West
1686,129,1,Laptop,Electronics,3,999.99,2999.97,2024-01-06,West
1687,270,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-07-29,North
1688,263,5,Notebook,Office,5,4.99,24.95,2024-05-14,West
1689,245,7,Keyboard,Electronics,3,79.99,239.97,2024-10-15,West
1690,54,9,Water Bottle,Sports,5,19.99,99.95,2024-09-28,South
1691,110,5,Notebook,Office,2,4.99,9.98,2024-12-26,South
1692,414,2,Mouse,Electronics,2,25.99,51.98,2024-09-22,South
1693,43,2,Mouse,Electronics,3,25.99,77.97,2024-06-17,South
1694,473,8,Desk Lamp,Furniture,1,45.99,45.99,2024-09-25,North
1695,465,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-11-18,South
1696,368,7,Keyboard,Electronics,3,79.99,239.97,2024-04-20,North
1697,305,5,Notebook,Office,2,4.99,9.98,2024-05-13,South
1698,141,2,Mouse,Electronics,1,25.99,25.99,2024-11-04,West
1699,334,2,Mouse,Electronics,3,25.99,77.97,2024-11-11,West
1700,177,3,Desk Chair,Furniture,2,199.99,399.98,2024-11-24,North
1701,353,7,Keyboard,Electronics,1,79.99,79.99,2024-01-11,East
1702,413,2,Mouse,Electronics,3,25.99,77.97,2024-04-05,South
1703,150,2,Mouse,Electronics,2,25.99,51.98,2024-01-13,West
1704,422,6,Monitor,Electronics,4,299.99,1199.96,2024-12-21,North
1705,59,10,Backpack,Accessories,3,59.99,179.97,2024-06-29,East
1706,399,4,Coffee Mug,Kitchen,2,12.99,25.98,2024-07-05,East
1707,358,1,Laptop,Electronics,1,999.99,999.99,2024-07-02,West
1708,169,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-06-14,South
1709,16,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-10-16,North
1710,343,1,Laptop,Electronics,2,999.99,1999.98,2024-08-11,North
1711,427,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-03-09,North
1712,246,3,Desk Chair,Furniture,5,199.99,999.95,2024-08-25,North
1713,408,8,Desk Lamp,Furniture,3,45.99,137.97,2024-02-27,South
1714,222,3,Desk Chair,Furniture,3,199.99,599.97,2024-11-22,West
1715,42,9,Water Bottle,Sports,3,19.99,59.97,2024-12-16,South
1716,170,1,Laptop,Electronics,2,999.99,1999.98,2024-12-13,East
1717,281,6,Monitor,Electronics,1,299.99,299.99,2024-09-28,North
1718,318,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-10-15,East
1719,384,8,Desk Lamp,Furniture,1,45.99,45.99,2024-06-17,South
1720,275,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-06-08,West
1721,381,8,Desk Lamp,Furniture,1,45.99,45.99,2024-02-21,East
1722,181,8,Desk Lamp,Furniture,2,45.99,91.98,2024-07-24,South
1723,491,5,Notebook,Office,1,4.99,4.99,2024-09-13,East
1724,293,6,Monitor,Electronics,2,299.99,599.98,2024-08-05,South
1725,185,3,Desk Chair,Furniture,5,199.99,999.95,2024-10-07,East
1726,4,2,Mouse,Electronics,5,25.99,129.95,2024-10-20,South
1727,320,1,Laptop,Electronics,2,999.99,1999.98,2024-07-27,West
1728,337,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-03-26,West
1729,431,6,Monitor,Electronics,1,299.99,299.99,2024-01-24,South
1730,413,10,Backpack,Accessories,4,59.99,239.96,2024-07-09,East
1731,289,10,Backpack,Accessories,2,59.99,119.98,2024-08-08,East
1732,252,10,Backpack,Accessories,2,59.99,119.98,2024-05-29,East
1733,307,3,Desk Chair,Furniture,2,199.99,399.98,2024-06-04,North
1734,499,6,Monitor,Electronics,5,299.99,1499.95,2024-04-14,West
1735,1,5,Notebook,Office,3,4.99,14.97,2024-07-09,East
1736,395,1,Laptop,Electronics,2,999.99,1999.98,2024-03-07,North
1737,308,7,Keyboard,Electronics,3,79.99,239.97,2024-09-03,West
1738,211,2,Mouse,Electronics,4,25.99,103.96,2024-02-08,North
1739,439,3,Desk Chair,Furniture,3,199.99,599.97,2024-09-28,East
1740,373,10,Backpack,Accessories,1,59.99,59.99,2024-04-11,West
1741,204,10,Backpack,Accessories,5,59.99,299.95,2024-09-12,East
1742,255,2,Mouse,Electronics,1,25.99,25.99,2024-07-06,East
1743,284,10,Backpack,Accessories,4,59.99,239.96,2024-03-24,East
1744,86,2,Mouse,Electronics,2,25.99,51.98,2024-02-10,West
1745,274,1,Laptop,Electronics,5,999.99,4999.95,2024-05-31,North
1746,362,3,Desk Chair,Furniture,4,199.99,799.96,2024-11-23,South
1747,435,8,Desk Lamp,Furniture,4,45.99,183.96,2024-07-29,South
1748,244,10,Backpack,Accessories,2,59.99,119.98,2024-05-17,South
1749,481,2,Mouse,Electronics,2,25.99,51.98,2024-04-23,North
1750,417,2,Mouse,Electronics,4,25.99,103.96,2024-04-23,North
1751,458,1,Laptop,Electronics,5,999.99,4999.95,2024-05-15,South
1752,86,5,Notebook,Office,2,4.99,9.98,2024-12-22,East
1753,15,8,Desk Lamp,Furniture,2,45.99,91.98,2024-06-24,East
1754,22,5,Notebook,Office,4,4.99,19.96,2024-01-22,West
1755,223,3,Desk Chair,Furniture,2,199.99,399.98,2024-04-13,North
1756,199,6,Monitor,Electronics,3,299.99,899.97,2024-02-08,East
1757,380,10,Backpack,Accessories,3,59.99,179.97,2024-11-26,North
1758,379,7,Keyboard,Electronics,4,79.99,319.96,2024-01-25,South
1759,449,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-03-09,East
1760,54,10,Backpack,Accessories,3,59.99,179.97,2024-03-01,East
1761,404,8,Desk Lamp,Furniture,3,45.99,137.97,2024-09-07,West
1762,260,8,Desk Lamp,Furniture,5,45.99,229.95,2024-03-30,West
1763,468,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-09-04,South
1764,349,6,Monitor,Electronics,5,299.99,1499.95,2024-02-05,West
1765,46,3,Desk Chair,Furniture,3,199.99,599.97,2024-03-09,West
1766,252,2,Mouse,Electronics,1,25.99,25.99,2024-04-20,South
1767,87,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-06-05,South
1768,288,10,Backpack,Accessories,3,59.99,179.97,2024-08-26,West
1769,144,10,Backpack,Accessories,2,59.99,119.98,2024-04-05,North
1770,159,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-02-14,North
1771,87,4,Coffee Mug,Kitchen,4,12.99,51.96,2024-08-17,South
1772,216,9,Water Bottle,Sports,2,19.99,39.98,2024-01-31,East
1773,382,7,Keyboard,Electronics,2,79.99,159.98,2024-11-15,North
1774,409,8,Desk Lamp,Furniture,4,45.99,183.96,2024-02-26,East
1775,250,3,Desk Chair,Furniture,2,199.99,399.98,2024-02-17,West
1776,391,7,Keyboard,Electronics,3,79.99,239.97,2024-02-23,West
1777,141,6,Monitor,Electronics,1,299.99,299.99,2024-12-17,North
1778,342,1,Laptop,Electronics,3,999.99,2999.97,2024-08-01,West
1779,275,8,Desk Lamp,Furniture,2,45.99,91.98,2024-04-21,North
1780,149,3,Desk Chair,Furniture,1,199.99,199.99,2024-01-13,West
1781,8,1,Laptop,Electronics,1,999.99,999.99,2024-01-07,East
1782,408,3,Desk Chair,Furniture,1,199.99,199.99,2024-01-25,East
1783,402,1,Laptop,Electronics,1,999.99,999.99,2024-05-26,West
1784,304,5,Notebook,Office,2,4.99,9.98,2024-01-19,East
1785,358,2,Mouse,Electronics,1,25.99,25.99,2024-12-23,South
1786,72,7,Keyboard,Electronics,1,79.99,79.99,2024-11-07,North
1787,293,8,Desk Lamp,Furniture,5,45.99,229.95,2024-02-15,East
1788,46,2,Mouse,Electronics,1,25.99,25.99,2024-06-25,North
1789,474,5,Notebook,Office,3,4.99,14.97,2024-08-25,West
1790,479,8,Desk Lamp,Furniture,2,45.99,91.98,2024-06-18,North
1791,240,10,Backpack,Accessories,2,59.99,119.98,2024-07-15,South
1792,211,10,Backpack,Accessories,2,59.99,119.98,2024-08-12,South
1793,107,2,Mouse,Electronics,2,25.99,51.98,2024-05-08,South
1794,333,10,Backpack,Accessories,4,59.99,239.96,2024-07-02,North
1795,363,1,Laptop,Electronics,2,999.99,1999.98,2024-09-07,North
1796,256,9,Water Bottle,Sports,2,19.99,39.98,2024-02-23,South
1797,175,6,Monitor,Electronics,1,299.99,299.99,2024-05-16,West
1798,438,7,Keyboard,Electronics,2,79.99,159.98,2024-03-19,North
1799,419,3,Desk Chair,Furniture,4,199.99,799.96,2024-11-20,West
1800,238,3,Desk Chair,Furniture,5,199.99,999.95,2024-01-22,North
1801,393,5,Notebook,Office,2,4.99,9.98,2024-07-20,East
1802,214,3,Desk Chair,Furniture,5,199.99,999.95,2024-02-25,East
1803,182,9,Water Bottle,Sports,1,19.99,19.99,2024-03-05,West
1804,363,1,Laptop,Electronics,1,999.99,999.99,2024-07-04,South
1805,28,4,Coffee Mug,Kitchen,3,12.99,38.97,2024-05-16,North
1806,137,3,Desk Chair,Furniture,3,199.99,599.97,2024-02-16,South
1807,387,2,Mouse,Electronics,1,25.99,25.99,2024-09-23,North
1808,24,9,Water Bottle,Sports,3,19.99,59.97,2024-06-23,North
1809,350,9,Water Bottle,Sports,1,19.99,19.99,2024-03-08,West
1810,120,2,Mouse,Electronics,5,25.99,129.95,2024-07-14,North
1811,98,8,Desk Lamp,Furniture,2,45.99,91.98,2024-11-04,East
1812,403,2,Mouse,Electronics,4,25.99,103.96,2024-11-01,South
1813,25,3,Desk Chair,Furniture,5,199.99,999.95,2024-09-16,South
1814,341,1,Laptop,Electronics,2,999.99,1999.98,2024-08-07,West
1815,451,5,Notebook,Office,5,4.99,24.95,2024-05-05,West
1816,219,2,Mouse,Electronics,3,25.99,77.97,2024-07-15,East
1817,268,1,Laptop,Electronics,5,999.99,4999.95,2024-06-14,West
1818,96,8,Desk Lamp,Furniture,4,45.99,183.96,2024-08-22,South
1819,248,7,Keyboard,Electronics,1,79.99,79.99,2024-08-09,West
1820,325,10,Backpack,Accessories,2,59.99,119.98,2024-10-10,North
1821,367,7,Keyboard,Electronics,3,79.99,239.97,2024-10-12,East
1822,468,1,Laptop,Electronics,4,999.99,3999.96,2024-07-27,West
1823,378,6,Monitor,Electronics,3,299.99,899.97,2024-07-28,South
1824,23,9,Water Bottle,Sports,1,19.99,19.99,2024-01-27,North
1825,97,9,Water Bottle,Sports,1,19.99,19.99,2024-11-07,West
1826,20,7,Keyboard,Electronics,5,79.99,399.95,2024-08-17,East
1827,74,10,Backpack,Accessories,1,59.99,59.99,2024-12-10,South
1828,286,8,Desk Lamp,Furniture,1,45.99,45.99,2024-08-01,West
1829,185,3,Desk Chair,Furniture,3,199.99,599.97,2024-05-23,North
1830,454,7,Keyboard,Electronics,1,79.99,79.99,2024-11-27,South
1831,39,4,Coffee Mug,Kitchen,1,12.99,12.99,2024-07-26,West
1832,219,8,Desk Lamp,Furniture,3,45.99,137.97,2024-05-31,South
1833,328,2,Mouse,Electronics,3,25.99,77.97,2024-06-08,North
1834,81,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-04-01,West
1835,377,8,Desk Lamp,Furniture,1,45.99,45.99,2024-08-26,North
1836,205,2,Mouse,Electronics,2,25.99,51.98,2024-11-10,North
1837,174,10,Backpack,Accessories,2,59.99,119.98,2024-12-07,South
1838,383,4,Coffee Mug,Kitchen,5,12.99,64.95,2024-02-05,North
1839,29,8,Desk Lamp,Furniture,1,45.99,45.99,2024-12-10,West
1840,314,10,Backpack,Accessories,3,59.99,179.97,2024-01-02,South
1841,372,6,Monitor,Electronics,1,299.99,299.99,2024-07-15,South
